ogc_fid,x,y
"6085",2.202400,41.387756
"6086",2.202323,41.394061
"6087",2.202334,41.393160
"6088",2.202345,41.392259
"6089",2.149320,41.422505
"6090",2.202356,41.391359
"6091",2.202103,41.412074
"6092",2.149332,41.421604
"6093",2.202114,41.411174
"6094",2.149344,41.420704
"6095",2.202125,41.410273
"6096",2.149355,41.419803
"6097",2.202136,41.409372
"6098",2.149273,41.426108
"6099",2.202058,41.415677
"6100",2.149285,41.425207
"6101",2.202069,41.414776
"6102",2.149297,41.424306
"6103",2.202081,41.413876
"6104",2.149308,41.423406
"6105",2.202092,41.412975
"6106",2.202191,41.404869
"6107",2.149426,41.414399
"6108",2.202202,41.403968
"6109",2.149438,41.413498
"6110",2.202213,41.403068
"6111",2.149449,41.412598
"6112",2.202224,41.402167
"6113",2.149367,41.418902
"6114",2.202147,41.408472
"6115",2.149379,41.418002
"6116",2.149391,41.417101
"6117",2.202158,41.407571
"6118",2.202169,41.406670
"6119",2.202180,41.405770
"6120",2.149132,41.436916
"6121",2.149144,41.436015
"6122",2.149156,41.435114
"6123",2.149167,41.434214
"6124",2.149085,41.440518
"6125",2.149097,41.439618
"6126",2.149109,41.438717
"6127",2.149120,41.437816
"6128",2.149226,41.429710
"6129",2.149238,41.428810
"6130",2.149261,41.427008
"6131",2.149179,41.433313
"6132",2.149191,41.432412
"6133",2.149203,41.431512
"6134",2.209434,41.399514
"6135",2.209445,41.398614
"6136",2.209456,41.397713
"6137",2.209467,41.396812
"6138",2.209390,41.403117
"6139",2.209401,41.402216
"6140",2.209412,41.401316
"6141",2.149038,41.444121
"6142",2.209423,41.400415
"6143",2.149061,41.442319
"6144",2.149073,41.441419
"6145",2.209478,41.395912
"6146",2.149026,41.445021
"6147",2.209259,41.413925
"6148",2.209270,41.413024
"6149",2.209281,41.412124
"6150",2.209292,41.411223
"6151",2.149427,41.322522
"6152",2.209215,41.417528
"6153",2.149439,41.321622
"6154",2.209226,41.416627
"6155",2.209237,41.415726
"6156",2.209248,41.414826
"6157",2.209347,41.406720
"6158",2.209357,41.405819
"6159",2.209368,41.404918
"6160",2.209379,41.404018
"6161",2.209303,41.410322
"6162",2.209314,41.409422
"6163",2.209325,41.408521
"6164",2.209336,41.407620
"6165",2.209117,41.425634
"6166",2.209172,41.421131
"6167",2.209183,41.420230
"6168",2.209194,41.419329
"6169",2.149415,41.323423
"6170",2.209205,41.418428
"6171",2.149333,41.329728
"6172",2.209128,41.424733
"6173",2.149345,41.328827
"6174",2.209139,41.423833
"6175",2.149357,41.327926
"6176",2.209150,41.422932
"6177",2.149368,41.327026
"6178",2.209161,41.422031
"6179",2.149111,41.346840
"6180",2.149122,41.345940
"6181",2.208997,41.435541
"6182",2.209008,41.434641
"6183",2.208964,41.438243
"6184",2.208975,41.437343
"6185",2.208986,41.436442
"6186",2.148911,41.362152
"6187",2.148923,41.361251
"6188",2.148935,41.360350
"6189",2.148946,41.359450
"6190",2.148864,41.365754
"6191",2.148888,41.363953
"6192",2.149005,41.354946
"6193",2.149017,41.354046
"6194",2.149028,41.353145
"6195",2.149040,41.352244
"6196",2.088472,41.409429
"6197",2.088207,41.428342
"6198",2.148723,41.376562
"6199",2.088220,41.427441
"6200",2.088232,41.426541
"6201",2.148735,41.375662
"6202",2.148747,41.374761
"6203",2.088245,41.425640
"6204",2.148676,41.380165
"6205",2.148688,41.379264
"6206",2.148712,41.377463
"6207",2.148817,41.369357
"6208",2.148829,41.368456
"6209",2.148841,41.367556
"6210",2.088257,41.424740
"6211",2.148852,41.366655
"6212",2.148770,41.372960
"6213",2.088270,41.423839
"6214",2.148782,41.372059
"6215",2.088283,41.422938
"6216",2.148794,41.371158
"6217",2.088295,41.422038
"6218",2.148805,41.370258
"6219",2.148535,41.390973
"6220",2.148547,41.390072
"6221",2.148559,41.389172
"6222",2.148488,41.394576
"6223",2.148500,41.393675
"6224",2.148512,41.392774
"6225",2.148524,41.391874
"6226",2.148629,41.383768
"6227",2.148641,41.382867
"6228",2.148653,41.381966
"6229",2.148665,41.381066
"6230",2.148582,41.387370
"6231",2.148594,41.386470
"6232",2.148606,41.385569
"6233",2.148618,41.384668
"6234",2.148347,41.405384
"6235",2.148359,41.404483
"6236",2.148371,41.403582
"6237",2.148382,41.402682
"6238",2.148300,41.408986
"6239",2.148312,41.408086
"6240",2.148324,41.407185
"6241",2.148335,41.406284
"6242",2.148441,41.398178
"6243",2.148453,41.397278
"6244",2.148465,41.396377
"6245",2.148477,41.395476
"6246",2.148394,41.401781
"6247",2.148406,41.400880
"6248",2.148418,41.399980
"6249",2.148429,41.399079
"6250",2.148159,41.419794
"6251",2.148171,41.418894
"6252",2.148182,41.417993
"6253",2.148194,41.417092
"6254",2.148112,41.423397
"6255",2.148124,41.422496
"6256",2.148135,41.421596
"6257",2.148147,41.420695
"6258",2.148253,41.412589
"6259",2.148265,41.411688
"6260",2.148277,41.410788
"6261",2.148288,41.409887
"6262",2.148206,41.416192
"6263",2.148218,41.415291
"6264",2.148230,41.414390
"6265",2.148241,41.413490
"6266",2.147971,41.434205
"6267",2.147982,41.433304
"6268",2.147994,41.432403
"6269",2.148006,41.431503
"6270",2.147923,41.437807
"6271",2.147935,41.436907
"6272",2.147947,41.436006
"6273",2.147959,41.435105
"6274",2.148065,41.426999
"6275",2.148077,41.426099
"6276",2.148088,41.425198
"6277",2.148100,41.424297
"6278",2.148018,41.430602
"6279",2.148029,41.429701
"6280",2.148041,41.428801
"6281",2.148053,41.427900
"6282",2.208270,41.396804
"6283",2.208281,41.395903
"6284",2.147817,41.445913
"6285",2.208227,41.400407
"6286",2.208238,41.399506
"6287",2.208249,41.398605
"6288",2.147876,41.441410
"6289",2.208260,41.397705
"6290",2.147888,41.440509
"6291",2.147900,41.439609
"6292",2.147912,41.438708
"6293",2.147829,41.445013
"6294",2.147841,41.444112
"6295",2.208096,41.411215
"6296",2.208106,41.410314
"6297",2.208117,41.409414
"6298",2.208128,41.408513
"6299",2.208052,41.414818
"6300",2.208063,41.413917
"6301",2.208074,41.413016
"6302",2.208085,41.412116
"6303",2.208183,41.404009
"6304",2.208194,41.403109
"6305",2.208205,41.402208
"6306",2.208216,41.401307
"6307",2.208139,41.407612
"6308",2.208150,41.406712
"6309",2.208161,41.405811
"6310",2.208172,41.404910
"6311",2.148138,41.329719
"6312",2.207931,41.424725
"6313",2.148150,41.328818
"6314",2.207942,41.423824
"6315",2.207953,41.422924
"6316",2.207877,41.429228
"6317",2.207888,41.428328
"6318",2.207899,41.427427
"6319",2.148220,41.323414
"6320",2.208008,41.418420
"6321",2.148232,41.322513
"6322",2.208019,41.417520
"6323",2.148244,41.321613
"6324",2.208030,41.416619
"6325",2.208041,41.415718
"6326",2.148174,41.327017
"6327",2.207964,41.422023
"6328",2.148185,41.326116
"6329",2.207975,41.421122
"6330",2.148197,41.325215
"6331",2.207986,41.420222
"6332",2.148209,41.324315
"6333",2.207997,41.419321
"6334",2.147939,41.345030
"6335",2.207745,41.440036
"6336",2.147951,41.344130
"6337",2.207756,41.439136
"6338",2.207767,41.438235
"6339",2.207778,41.437334
"6340",2.147892,41.348633
"6341",2.147915,41.346832
"6342",2.207723,41.441838
"6343",2.147927,41.345931
"6344",2.207734,41.440937
"6345",2.207866,41.430129
"6346",2.207789,41.436434
"6347",2.207800,41.435533
"6348",2.207811,41.434632
"6349",2.147751,41.359441
"6350",2.207822,41.433732
"6351",2.147704,41.363044
"6352",2.147716,41.362143
"6353",2.147727,41.361242
"6354",2.147739,41.360342
"6355",2.147845,41.352236
"6356",2.147857,41.351335
"6357",2.147810,41.354938
"6358",2.147821,41.354037
"6359",2.087048,41.425631
"6360",2.147833,41.353136
"6361",2.147563,41.373852
"6362",2.147575,41.372951
"6363",2.087073,41.423829
"6364",2.147586,41.372050
"6365",2.087086,41.422929
"6366",2.147598,41.371150
"6367",2.147516,41.377454
"6368",2.087010,41.428333
"6369",2.147528,41.376554
"6370",2.087023,41.427432
"6371",2.147539,41.375653
"6372",2.087036,41.426531
"6373",2.147551,41.374752
"6374",2.147657,41.366646
"6375",2.147669,41.365746
"6376",2.147692,41.363944
"6377",2.087099,41.422028
"6378",2.147610,41.370249
"6379",2.087111,41.421127
"6380",2.087124,41.420227
"6381",2.147622,41.369348
"6382",2.147633,41.368448
"6383",2.147645,41.367547
"6384",2.147386,41.387362
"6385",2.147398,41.386461
"6386",2.147410,41.385560
"6387",2.147328,41.391865
"6388",2.147339,41.390964
"6389",2.147351,41.390064
"6390",2.147363,41.389163
"6391",2.147469,41.381057
"6392",2.147480,41.380156
"6393",2.147492,41.379256
"6394",2.147504,41.378355
"6395",2.147422,41.384660
"6396",2.147433,41.383759
"6397",2.147445,41.382858
"6398",2.147457,41.381958
"6399",2.147186,41.402673
"6400",2.147198,41.401772
"6401",2.147210,41.400871
"6402",2.147222,41.399971
"6403",2.147139,41.406275
"6404",2.147151,41.405375
"6405",2.147163,41.404474
"6406",2.147174,41.403573
"6407",2.147280,41.395468
"6408",2.147292,41.394567
"6409",2.147304,41.393666
"6410",2.147316,41.392766
"6411",2.147233,41.399070
"6412",2.147245,41.398169
"6413",2.147257,41.397269
"6414",2.147269,41.396368
"6415",2.146998,41.417083
"6416",2.147010,41.416183
"6417",2.147021,41.415282
"6418",2.147033,41.414381
"6419",2.146951,41.420686
"6420",2.146986,41.417984
"6421",2.147092,41.409878
"6422",2.147104,41.408977
"6423",2.147116,41.408077
"6424",2.147127,41.407176
"6425",2.147045,41.413481
"6426",2.147057,41.412580
"6427",2.147068,41.411679
"6428",2.147080,41.410779
"6429",2.146809,41.431494
"6430",2.146821,41.430593
"6431",2.146844,41.428792
"6432",2.146762,41.435096
"6433",2.146774,41.434196
"6434",2.146786,41.433295
"6435",2.146797,41.432395
"6436",2.146903,41.424289
"6437",2.146915,41.423388
"6438",2.146927,41.422487
"6439",2.146939,41.421587
"6440",2.146868,41.426991
"6441",2.146620,41.445904
"6442",2.207063,41.397697
"6443",2.146609,41.446805
"6444",2.207085,41.395895
"6445",2.207096,41.394995
"6446",2.146668,41.442302
"6447",2.146679,41.441401
"6448",2.146691,41.440500
"6449",2.146703,41.439600
"6450",2.206932,41.408505
"6451",2.206943,41.407604
"6452",2.206954,41.406703
"6453",2.206965,41.405803
"6454",2.206888,41.412107
"6455",2.206899,41.411207
"6456",2.206910,41.410306
"6457",2.206921,41.409405
"6458",2.207020,41.401299
"6459",2.207031,41.400399
"6460",2.207042,41.399498
"6461",2.207052,41.398597
"6462",2.206976,41.404902
"6463",2.206987,41.404001
"6464",2.206998,41.403101
"6465",2.207009,41.402200
"6466",2.206757,41.422915
"6467",2.206768,41.422015
"6468",2.206779,41.421114
"6469",2.147002,41.325207
"6470",2.206790,41.420213
"6471",2.206713,41.426518
"6472",2.206724,41.425617
"6473",2.146943,41.329710
"6474",2.206735,41.424717
"6475",2.206746,41.423816
"6476",2.206844,41.415710
"6477",2.206855,41.414809
"6478",2.206866,41.413909
"6479",2.206877,41.413008
"6480",2.147014,41.324306
"6481",2.206801,41.419313
"6482",2.147026,41.323405
"6483",2.206811,41.418412
"6484",2.147037,41.322505
"6485",2.206822,41.417511
"6486",2.147049,41.321604
"6487",2.206833,41.416611
"6488",2.146779,41.342319
"6489",2.206581,41.437326
"6490",2.206592,41.436425
"6491",2.206603,41.435525
"6492",2.206614,41.434624
"6493",2.146732,41.345922
"6494",2.206537,41.440929
"6495",2.146744,41.345021
"6496",2.206548,41.440028
"6497",2.146755,41.344121
"6498",2.206559,41.439127
"6499",2.146767,41.343220
"6500",2.206570,41.438227
"6501",2.206669,41.430121
"6502",2.206680,41.429220
"6503",2.206691,41.428319
"6504",2.206702,41.427419
"6505",2.206625,41.433723
"6506",2.206636,41.432823
"6507",2.206647,41.431922
"6508",2.146591,41.356730
"6509",2.146603,41.355829
"6510",2.146614,41.354929
"6511",2.146544,41.360333
"6512",2.146555,41.359432
"6513",2.146685,41.349525
"6514",2.146697,41.348624
"6515",2.206504,41.443631
"6516",2.146708,41.347723
"6517",2.206515,41.442730
"6518",2.146720,41.346823
"6519",2.206526,41.441829
"6520",2.146638,41.353127
"6521",2.146650,41.352227
"6522",2.146661,41.351326
"6523",2.146673,41.350425
"6524",2.085890,41.422919
"6525",2.146402,41.371141
"6526",2.085902,41.422019
"6527",2.146414,41.370240
"6528",2.085915,41.421118
"6529",2.146426,41.369339
"6530",2.085927,41.420217
"6531",2.146438,41.368439
"6532",2.085839,41.426522
"6533",2.146355,41.374743
"6534",2.085852,41.425621
"6535",2.146367,41.373843
"6536",2.085864,41.424721
"6537",2.146379,41.372942
"6538",2.085877,41.423820
"6539",2.146391,41.372041
"6540",2.146497,41.363935
"6541",2.146508,41.363035
"6542",2.146520,41.362134
"6543",2.085940,41.419317
"6544",2.146532,41.361233
"6545",2.146450,41.367538
"6546",2.085953,41.418416
"6547",2.146461,41.366637
"6548",2.146473,41.365737
"6549",2.146485,41.364836
"6550",2.146214,41.385551
"6551",2.146226,41.384651
"6552",2.146238,41.383750
"6553",2.146249,41.382849
"6554",2.146167,41.389154
"6555",2.146179,41.388253
"6556",2.146190,41.387353
"6557",2.146202,41.386452
"6558",2.146308,41.378346
"6559",2.146320,41.377445
"6560",2.085814,41.428323
"6561",2.146332,41.376545
"6562",2.085826,41.427422
"6563",2.146344,41.375644
"6564",2.146261,41.381949
"6565",2.146273,41.381048
"6566",2.146285,41.380147
"6567",2.146296,41.379247
"6568",2.146025,41.399962
"6569",2.146037,41.399061
"6570",2.146049,41.398161
"6571",2.146061,41.397260
"6572",2.145978,41.403565
"6573",2.145990,41.402664
"6574",2.146002,41.401763
"6575",2.146014,41.400863
"6576",2.146120,41.392757
"6577",2.146131,41.391856
"6578",2.146143,41.390955
"6579",2.146155,41.390055
"6580",2.146073,41.396359
"6581",2.146084,41.395459
"6582",2.146096,41.394558
"6583",2.146108,41.393657
"6584",2.145837,41.414373
"6585",2.145848,41.413472
"6586",2.145860,41.412571
"6587",2.145872,41.411671
"6588",2.145801,41.417074
"6589",2.145813,41.416174
"6590",2.145825,41.415273
"6591",2.145931,41.407167
"6592",2.145943,41.406267
"6593",2.145955,41.405366
"6594",2.145966,41.404465
"6595",2.145884,41.410770
"6596",2.145896,41.409869
"6597",2.145907,41.408969
"6598",2.145919,41.408068
"6599",2.145648,41.428783
"6600",2.145671,41.426982
"6601",2.145601,41.432386
"6602",2.145612,41.431485
"6603",2.145624,41.430584
"6604",2.145742,41.421578
"6605",2.145754,41.420677
"6606",2.145707,41.424280
"6607",2.145719,41.423379
"6608",2.145730,41.422478
"6609",2.138425,41.341356
"6610",2.205900,41.394986
"6611",2.205911,41.394086
"6612",2.138603,41.327846
"6613",2.138532,41.333250
"6614",2.138544,41.332350
"6615",2.138556,41.331449
"6616",2.138283,41.352164
"6617",2.138294,41.351264
"6618",2.198081,41.447175
"6619",2.138306,41.350363
"6620",2.198092,41.446275
"6621",2.138318,41.349462
"6622",2.198103,41.445374
"6623",2.198114,41.444473
"6624",2.138235,41.355767
"6625",2.138247,41.354866
"6626",2.198070,41.448076
"6627",2.138389,41.344058
"6628",2.198170,41.439970
"6629",2.138401,41.343158
"6630",2.198181,41.439069
"6631",2.198192,41.438169
"6632",2.138413,41.342257
"6633",2.138330,41.348562
"6634",2.198137,41.442672
"6635",2.198148,41.441771
"6636",2.138092,41.366575
"6637",2.198159,41.440871
"6638",2.138104,41.365674
"6639",2.138116,41.364774
"6640",2.138045,41.370178
"6641",2.138057,41.369277
"6642",2.138069,41.368376
"6643",2.138081,41.367476
"6644",2.138187,41.359370
"6645",2.138211,41.357568
"6646",2.138223,41.356668
"6647",2.077641,41.413846
"6648",2.138152,41.362072
"6649",2.138164,41.361171
"6650",2.138176,41.360270
"6651",2.137902,41.380986
"6652",2.137914,41.380085
"6653",2.137926,41.379184
"6654",2.077412,41.430058
"6655",2.137938,41.378284
"6656",2.137855,41.384588
"6657",2.137866,41.383688
"6658",2.137878,41.382787
"6659",2.137890,41.381886
"6660",2.137997,41.373780
"6661",2.138009,41.372880
"6662",2.138021,41.371979
"6663",2.138033,41.371078
"6664",2.077424,41.429157
"6665",2.137950,41.377383
"6666",2.137962,41.376482
"6667",2.137974,41.375582
"6668",2.137985,41.374681
"6669",2.137712,41.395396
"6670",2.137724,41.394496
"6671",2.137736,41.393595
"6672",2.137747,41.392694
"6673",2.137664,41.398999
"6674",2.137676,41.398098
"6675",2.137688,41.397198
"6676",2.137700,41.396297
"6677",2.137807,41.388191
"6678",2.137819,41.387290
"6679",2.137831,41.386390
"6680",2.137843,41.385489
"6681",2.137759,41.391794
"6682",2.137771,41.390893
"6683",2.137783,41.389992
"6684",2.137795,41.389092
"6685",2.137521,41.409807
"6686",2.137533,41.408906
"6687",2.137545,41.408005
"6688",2.137557,41.407105
"6689",2.137474,41.413409
"6690",2.137485,41.412509
"6691",2.137497,41.411608
"6692",2.137509,41.410707
"6693",2.137617,41.402601
"6694",2.137628,41.401701
"6695",2.137640,41.400800
"6696",2.137652,41.399899
"6697",2.137569,41.406204
"6698",2.137581,41.405303
"6699",2.137593,41.404403
"6700",2.137605,41.403502
"6701",2.137331,41.424217
"6702",2.137342,41.423317
"6703",2.137366,41.421515
"6704",2.137283,41.427820
"6705",2.137295,41.426919
"6706",2.137307,41.426019
"6707",2.137319,41.425118
"6708",2.137426,41.417012
"6709",2.137438,41.416111
"6710",2.137450,41.415211
"6711",2.137462,41.414310
"6712",2.137378,41.420615
"6713",2.137390,41.419714
"6714",2.137402,41.418813
"6715",2.137414,41.417913
"6716",2.197627,41.386822
"6717",2.137164,41.436826
"6718",2.197638,41.385921
"6719",2.137176,41.435926
"6720",2.197583,41.390425
"6721",2.197594,41.389524
"6722",2.197605,41.388623
"6723",2.197616,41.387723
"6724",2.137271,41.428721
"6725",2.197450,41.401233
"6726",2.197461,41.400332
"6727",2.197472,41.399432
"6728",2.197483,41.398531
"6729",2.197406,41.404836
"6730",2.197417,41.403935
"6731",2.197428,41.403034
"6732",2.197439,41.402134
"6733",2.197539,41.394027
"6734",2.197550,41.393127
"6735",2.197561,41.392226
"6736",2.197572,41.391325
"6737",2.197494,41.397630
"6738",2.137020,41.447634
"6739",2.197505,41.396730
"6740",2.137032,41.446734
"6741",2.197516,41.395829
"6742",2.197528,41.394928
"6743",2.197273,41.415644
"6744",2.197284,41.414743
"6745",2.197295,41.413842
"6746",2.197306,41.412942
"6747",2.137456,41.324235
"6748",2.197228,41.419246
"6749",2.137468,41.323334
"6750",2.197239,41.418346
"6751",2.137479,41.322433
"6752",2.197250,41.417445
"6753",2.137491,41.321533
"6754",2.197262,41.416544
"6755",2.197361,41.408438
"6756",2.197372,41.407538
"6757",2.197383,41.406637
"6758",2.197395,41.405736
"6759",2.197317,41.412041
"6760",2.197328,41.411140
"6761",2.197339,41.410240
"6762",2.197350,41.409339
"6763",2.137337,41.333241
"6764",2.197106,41.429154
"6765",2.197117,41.428253
"6766",2.197128,41.427352
"6767",2.197051,41.433657
"6768",2.197062,41.432756
"6769",2.137408,41.327837
"6770",2.197184,41.422849
"6771",2.197195,41.421948
"6772",2.197206,41.421048
"6773",2.197217,41.420147
"6774",2.137361,41.331440
"6775",2.197139,41.426452
"6776",2.137373,41.330539
"6777",2.137384,41.329639
"6778",2.137123,41.349453
"6779",2.197173,41.423750
"6780",2.137135,41.348553
"6781",2.196917,41.444465
"6782",2.137147,41.347652
"6783",2.196929,41.443564
"6784",2.196940,41.442664
"6785",2.137075,41.353056
"6786",2.196951,41.441763
"6787",2.137087,41.352155
"6788",2.196873,41.448068
"6789",2.137099,41.351255
"6790",2.196884,41.447167
"6791",2.196906,41.445366
"6792",2.137218,41.342248
"6793",2.197006,41.437260
"6794",2.137230,41.341347
"6795",2.197028,41.435458
"6796",2.197040,41.434558
"6797",2.196962,41.440862
"6798",2.137194,41.344049
"6799",2.196973,41.439962
"6800",2.196984,41.439061
"6801",2.137206,41.343149
"6802",2.136933,41.363864
"6803",2.196995,41.438160
"6804",2.136944,41.362963
"6805",2.136956,41.362063
"6806",2.136885,41.367467
"6807",2.136897,41.366566
"6808",2.136909,41.365665
"6809",2.136921,41.364765
"6810",2.137028,41.356659
"6811",2.137052,41.354857
"6812",2.137063,41.353957
"6813",2.136980,41.360261
"6814",2.136992,41.359361
"6815",2.137004,41.358460
"6816",2.137016,41.357559
"6817",2.076215,41.430048
"6818",2.136742,41.378275
"6819",2.076228,41.429147
"6820",2.136754,41.377374
"6821",2.136766,41.376473
"6822",2.136778,41.375573
"6823",2.136694,41.381877
"6824",2.136706,41.380977
"6825",2.136718,41.380076
"6826",2.136730,41.379175
"6827",2.136837,41.371069
"6828",2.136849,41.370169
"6829",2.136790,41.374672
"6830",2.136802,41.373771
"6831",2.136814,41.372871
"6832",2.136825,41.371970
"6833",2.136551,41.392685
"6834",2.136563,41.391785
"6835",2.136575,41.390884
"6836",2.136587,41.389983
"6837",2.136504,41.396288
"6838",2.136516,41.395387
"6839",2.136528,41.394487
"6840",2.136647,41.385480
"6841",2.136659,41.384579
"6842",2.136671,41.383679
"6843",2.136683,41.382778
"6844",2.136599,41.389083
"6845",2.136611,41.388182
"6846",2.136623,41.387281
"6847",2.136635,41.386381
"6848",2.136361,41.407096
"6849",2.136373,41.406195
"6850",2.136385,41.405294
"6851",2.136396,41.404394
"6852",2.136313,41.410698
"6853",2.136325,41.409798
"6854",2.136337,41.408897
"6855",2.136349,41.407996
"6856",2.136456,41.399891
"6857",2.136468,41.398990
"6858",2.136480,41.398089
"6859",2.136492,41.397189
"6860",2.136408,41.403493
"6861",2.136420,41.402592
"6862",2.136432,41.401692
"6863",2.136444,41.400791
"6864",2.136170,41.421506
"6865",2.136182,41.420606
"6866",2.136194,41.419705
"6867",2.136206,41.418804
"6868",2.136122,41.425109
"6869",2.136134,41.424208
"6870",2.136146,41.423308
"6871",2.136265,41.414301
"6872",2.136277,41.413400
"6873",2.136289,41.412500
"6874",2.136301,41.411599
"6875",2.136218,41.417904
"6876",2.136229,41.417003
"6877",2.136241,41.416102
"6878",2.136253,41.415202
"6879",2.196420,41.387714
"6880",2.135955,41.437718
"6881",2.196431,41.386814
"6882",2.135967,41.436817
"6883",2.196442,41.385913
"6884",2.136074,41.428712
"6885",2.196453,41.385012
"6886",2.136086,41.427811
"6887",2.136098,41.426910
"6888",2.136110,41.426010
"6889",2.136062,41.429612
"6890",2.196287,41.398523
"6891",2.196298,41.397622
"6892",2.135823,41.447625
"6893",2.196309,41.396721
"6894",2.196320,41.395820
"6895",2.196243,41.402125
"6896",2.196254,41.401225
"6897",2.196265,41.400324
"6898",2.196276,41.399423
"6899",2.196376,41.391317
"6900",2.196387,41.390416
"6901",2.196398,41.389516
"6902",2.135835,41.446725
"6903",2.196409,41.388615
"6904",2.196331,41.394920
"6905",2.196343,41.394019
"6906",2.196354,41.393118
"6907",2.196365,41.392218
"6908",2.196109,41.412933
"6909",2.196121,41.412033
"6910",2.196132,41.411132
"6911",2.196143,41.410231
"6912",2.196065,41.416536
"6913",2.196076,41.415635
"6914",2.196087,41.414735
"6915",2.196098,41.413834
"6916",2.196198,41.405728
"6917",2.196209,41.404827
"6918",2.196220,41.403927
"6919",2.196232,41.403026
"6920",2.196154,41.409331
"6921",2.196165,41.408430
"6922",2.196176,41.407529
"6923",2.136154,41.332332
"6924",2.196187,41.406629
"6925",2.136166,41.331431
"6926",2.195932,41.427344
"6927",2.195943,41.426443
"6928",2.136190,41.329630
"6929",2.195887,41.430947
"6930",2.136130,41.334133
"6931",2.195898,41.430046
"6932",2.136142,41.333232
"6933",2.195909,41.429145
"6934",2.195921,41.428245
"6935",2.196021,41.420139
"6936",2.136261,41.324226
"6937",2.196032,41.419238
"6938",2.136273,41.323325
"6939",2.196043,41.418337
"6940",2.136285,41.322424
"6941",2.136201,41.328729
"6942",2.196054,41.417437
"6943",2.136213,41.327828
"6944",2.195976,41.423741
"6945",2.195987,41.422841
"6946",2.195998,41.421940
"6947",2.196009,41.421039
"6948",2.135987,41.344941
"6949",2.195765,41.440854
"6950",2.135999,41.344040
"6951",2.195776,41.439953
"6952",2.135916,41.350345
"6953",2.195787,41.439053
"6954",2.135928,41.349444
"6955",2.135940,41.348544
"6956",2.135951,41.347643
"6957",2.195743,41.442655
"6958",2.195854,41.433649
"6959",2.195865,41.432748
"6960",2.195876,41.431847
"6961",2.136011,41.343140
"6962",2.195798,41.438152
"6963",2.136023,41.342239
"6964",2.195809,41.437251
"6965",2.136035,41.341338
"6966",2.195821,41.436351
"6967",2.195832,41.435450
"6968",2.135773,41.361153
"6969",2.135785,41.360252
"6970",2.135797,41.359352
"6971",2.135809,41.358451
"6972",2.135725,41.364756
"6973",2.135737,41.363855
"6974",2.135749,41.362954
"6975",2.135761,41.362054
"6976",2.135868,41.353948
"6977",2.135880,41.353047
"6978",2.135892,41.352146
"6979",2.135904,41.351246
"6980",2.195687,41.447159
"6981",2.135820,41.357550
"6982",2.135832,41.356650
"6983",2.135844,41.355749
"6984",2.135856,41.354848
"6985",2.135582,41.375564
"6986",2.135594,41.374663
"6987",2.135606,41.373762
"6988",2.135618,41.372862
"6989",2.135534,41.379166
"6990",2.075018,41.430038
"6991",2.135546,41.378266
"6992",2.135558,41.377365
"6993",2.135570,41.376464
"6994",2.135689,41.367458
"6995",2.135701,41.366557
"6996",2.135713,41.365656
"6997",2.135630,41.371961
"6998",2.135642,41.371060
"6999",2.135654,41.370160
"7000",2.135666,41.369259
"7001",2.135391,41.389974
"7002",2.135403,41.389074
"7003",2.135415,41.388173
"7004",2.135427,41.387272
"7005",2.135343,41.393577
"7006",2.135355,41.392676
"7007",2.135367,41.391776
"7008",2.135379,41.390875
"7009",2.135487,41.382769
"7010",2.135499,41.381868
"7011",2.135511,41.380968
"7012",2.135522,41.380067
"7013",2.135439,41.386372
"7014",2.135463,41.384570
"7015",2.135475,41.383670
"7016",2.135200,41.404385
"7017",2.135212,41.403484
"7018",2.135224,41.402584
"7019",2.135236,41.401683
"7020",2.135152,41.407987
"7021",2.135164,41.407087
"7022",2.135176,41.406186
"7023",2.135188,41.405285
"7024",2.135296,41.397180
"7025",2.135308,41.396279
"7026",2.135320,41.395378
"7027",2.135332,41.394478
"7028",2.135248,41.400782
"7029",2.135260,41.399882
"7030",2.135272,41.398981
"7031",2.135284,41.398080
"7032",2.135009,41.418795
"7033",2.135021,41.417895
"7034",2.135033,41.416994
"7035",2.135045,41.416093
"7036",2.134961,41.422398
"7037",2.134973,41.421497
"7038",2.134985,41.420597
"7039",2.134997,41.419696
"7040",2.135105,41.411590
"7041",2.135117,41.410689
"7042",2.135129,41.409789
"7043",2.135140,41.408888
"7044",2.135057,41.415193
"7045",2.135069,41.414292
"7046",2.135081,41.413391
"7047",2.135093,41.412491
"7048",2.134818,41.433206
"7049",2.134830,41.432305
"7050",2.134842,41.431404
"7051",2.195258,41.385004
"7052",2.195269,41.384103
"7053",2.134806,41.434106
"7054",2.195280,41.383203
"7055",2.134925,41.425100
"7056",2.134866,41.429603
"7057",2.134878,41.428703
"7058",2.134890,41.427802
"7059",2.134901,41.426901
"7060",2.195124,41.395812
"7061",2.195135,41.394911
"7062",2.195146,41.394011
"7063",2.195158,41.393110
"7064",2.195080,41.399415
"7065",2.195091,41.398514
"7066",2.195102,41.397613
"7067",2.195113,41.396713
"7068",2.134734,41.439510
"7069",2.195213,41.388607
"7070",2.134746,41.438610
"7071",2.195224,41.387706
"7072",2.134758,41.437709
"7073",2.195235,41.386805
"7074",2.195246,41.385905
"7075",2.195169,41.392209
"7076",2.195180,41.391309
"7077",2.195191,41.390408
"7078",2.195202,41.389507
"7079",2.194946,41.410223
"7080",2.194957,41.409322
"7081",2.194969,41.408422
"7082",2.194980,41.407521
"7083",2.194902,41.413826
